"id","no","province","district","village_name","latitude","longitude","area_square_meter","hectares","shape_length","population"
5216,25111,"Paktika","Gayan","Copaki Kot","32.979530","69.367770","235.94585870","23594.58587000","0.61859484",39228
5229,18406,"Kandahar","Shah Wali Kot","Da Haji Mohammad Yar Kalay","32.187270","66.258870","3228.84419200","322884.41920000","3.43499212",30698
5239,24837,"Nuristan","Nurgaram","Daba","34.998200","70.451690","927.37699220","92737.69922000","1.52914769",15735
5250,17683,"Kandahar","Maruf","Dabari","31.336600","67.283290","3190.97530100","319097.53010000","3.44291338",49384
5255,18679,"Kandahar","Spin Boldak","Dad Mohammad Kalay","31.099200","66.616390","5644.20076100","564420.07610000","3.50349977",39554
5263,9211,"Ghazni","Andar","Daday","33.357090","68.536990","715.62302400","71562.30240000","1.30813216",1950
5271,25189,"Paktika","Gomal","Dadkhan Kote","32.813790","68.972910","4078.43259300","407843.25930000","3.28619789",34235
5279,18663,"Kandahar","Spin Boldak","Dadozay","31.082000","66.508690","5644.20076100","564420.07610000","3.50349977",17136
5285,11159,"Ghazni","Qarabagh","Daftani","33.192100","68.094190","1570.02690400","157002.69040000","2.02625370",47595
5297,24058,"Nangarhar","Muhmand Dara","Daga","34.241260","70.997190","202.50262680","20250.26268000","0.87835628",35153
5306,14056,"Hilmand","Nahri Sarraj","Dagian","31.809490","64.613490","1542.71548500","154271.54850000","1.87399996",31756
5320,5376,"Bamyan","Waras","Dahan Ghojur","34.217900","66.978480","2969.25806500","296925.80650000","3.02383066",16490
5337,2315,"Badghis","Jawand","Dahana-i-Khersi","35.389490","64.070690","7146.26802700","714626.80270000","4.61455838",43439
5350,7363,"Daykundi","Shahristan","Dahandeh","33.794420","66.436660","1963.34655500","196334.65550000","2.89261492",30328
5357,6920,"Daykundi","Sangi Takht","Dahane Aghelak","34.121800","66.076400","1945.53224100","194553.22410000","2.83959268",38830
5370,3221,"Baghlan","Puli Hisar","Dahane Arbeshan","35.652100","69.399760","888.79957810","88879.95781000","1.54583925",48798
5383,27317,"Parwan","Surkhi Parsa","Dahane Awpash","34.715710","68.385310","1164.35200300","116435.20030000","1.84946439",10886
5396,4411,"Bamyan","Panjab","Dahane Baldarghutu","34.337770","66.996120","1895.78632700","189578.63270000","2.99211860",11150
5410,22525,"Maydan Wardak","Markazi Bihsud","Dahane Beremak","34.240830","67.421650","3349.80881400","334980.88140000","3.55996157",19230
5417,10233,"Ghazni","Malistan","Dahane Bugha","33.293240","67.475890","1763.78455200","176378.45520000","3.00602641",4711
5429,12354,"Ghor","Lal Wa Sarjangal","Dahane Bum (2)","34.649800","66.283690","3883.31688000","388331.68800000","3.23005985",23674
5442,22364,"Maydan Wardak","Jalrez","Dahane Dare Bogha","34.439490","68.520290","1094.27622300","109427.62230000","1.70188980",28809
5453,12324,"Ghor","Lal Wa Sarjangal","Dahane Dewalak","34.620800","66.118590","3883.31688000","388331.68800000","3.23005985",32559
5459,22701,"Maydan Wardak","Markazi Bihsud","Dahane Dolana","34.377380","67.504290","3349.80881400","334980.88140000","3.55996157",20176
5470,6666,"Daykundi","Miramor","Dahane Esrak","33.877900","67.278980","2363.07096400","236307.09640000","2.85112247",32147
5481,13272,"Ghor","Tulak","Dahane Gawkush","34.166590","64.015200","2714.89191900","271489.19190000","2.64495862",26471
5493,4492,"Bamyan","Panjab","Dahane Gharghara","34.383790","67.347890","1895.78632700","189578.63270000","2.99211860",23305
4678,2142,"Badghis","Jawand","Chashma-i-Chahar","34.892290","64.599400","7146.26802700","714626.80270000","4.61455838",18870
4684,15157,"Hirat","Karukh","Chashma-i-Daraz (1)","34.498590","62.884700","2014.05618800","201405.61880000","2.60320187",34133
4702,7561,"Farah","Bala Buluk","Chashma-i-Nalak","32.645190","62.810610","5450.51970900","545051.97090000","4.51693938",4053
4706,2967,"Baghlan","Guzargahi Nur","Chashma-i-Robat","36.146790","69.458970","413.18178280","41318.17828000","0.94166576",29425
4714,3283,"Baghlan","Puli Khumri","Chashma-i-Sher (1)","36.061810","68.588140","507.33694160","50733.69416000","1.15787246",46654
4722,1901,"Badghis","Ab Kamari","Chashma-i-Surkhak","34.689800","62.853310","1817.25136500","181725.13650000","2.26428041",20399
4731,14852,"Hirat","Guzara","Chashmeh Khani","34.029070","62.181050","2612.95396600","261295.39660000","3.23810943",7407
4742,7039,"Daykundi","Sangi Takht","Chatnaw","34.260990","66.226590","1945.53224100","194553.22410000","2.83959268",24349
4746,25584,"Paktika","Waza Khwa","Chatrey","32.127490","68.273690","1768.63053300","176863.05330000","2.03341565",2508
4753,1319,"Badakhshan","Shahri Buzurg","Chawgani","37.410690","70.137080","956.09496390","95609.49639000","1.57525526",7974
4761,17681,"Kandahar","Maruf","Chawgay (1)","31.327690","67.362690","3190.97530100","319097.53010000","3.44291338",44568
4793,16779,"Kabul","Shakardara","Chawulkhel","34.613600","69.029790","320.68204150","32068.20415000","1.01104173",759
4800,2573,"Baghlan","Andarab","Chayla","35.791870","69.049950","1028.54003600","102854.00360000","1.72074743",3269
4812,29376,"Uruzgan","Dihrawud","Cheghak","32.622420","65.367400","1644.74035700","164474.03570000","2.34774298",17771
4820,10160,"Ghazni","Khwaja Umari","Chehel Gumbad","33.726490","68.385190","207.70317700","20770.31770000","0.77369533",26736
4831,4092,"Balkh","Zari","Chehelgazai","35.824180","66.830190","846.40734410","84640.73441000","1.48816850",14535
4841,28294,"Sari Pul","Sangcharak","Chehelmard","35.880320","66.457660","1088.96201700","108896.20170000","1.87798638",15563
4851,27027,"Parwan","Salang","Chehlakata","35.316890","69.179780","508.16549300","50816.54930000","1.03503481",44162
4852,27026,"Parwan","Salang","Chehlakata-i-Nyaz","35.303880","69.186680","508.16549300","50816.54930000","1.03503481",42005
4862,26347,"Paktya","Zurmat","Chelam Kac","33.299610","69.198620","1421.38646100","142138.64610000","1.84491038",49261
4910,27807,"Samangan","Feroz Nakhchir","Chenar Gai","36.558000","67.701370","1210.95012100","121095.01210000","1.50802290",48124
4928,30771,"Zabul","Shamulzayi","Chengay (2)","31.667640","67.562050","2911.66747200","291166.74720000","2.75162063",34707
4939,26252,"Paktya","Sayed Karam","Chergakay","33.766490","69.526900","447.44117660","44744.11766000","1.03324677",43748
4952,737,"Badakhshan","Khwahan","Chetge","37.733280","70.405570","734.15813810","73415.81381000","1.53114549",13742
4960,7518,"Farah","Bakwa","Chichi Khuni","32.246890","62.950100","2424.06803500","242406.80350000","2.34581603",37997
4968,837,"Badakhshan","Kishim","Chihil Gazi","36.804220","70.118990","777.29918900","77729.91890000","1.44383520",37027
4978,15225,"Hirat","Koshk","Chil Kharwari","34.773420","62.392950","2909.98550700","290998.55070000","2.78816264",15850
4989,10490,"Ghazni","Muqur","China","33.083110","67.846260","885.00271780","88500.27178000","1.42687677",42261
5019,17732,"Kandahar","Maruf","China (4)","31.408990","67.404200","3190.97530100","319097.53010000","3.44291338",3498
5023,30403,"Zabul","Naw Bahar","China Kalay","32.063190","67.497390","1277.30804900","127730.80490000","2.04255694",41111
5033,14823,"Hirat","Gulran","Chinarak (1)","35.351990","61.304900","6078.11997700","607811.99770000","4.58534401",48678
5041,25637,"Paktika","Waza Khwa","Chinargay","32.291290","68.272490","1768.63053300","176863.05330000","2.03341565",2858
5058,30432,"Zabul","Naw Bahar","Chiniwal","32.218690","67.617500","1277.30804900","127730.80490000","2.04255694",23264
5065,14535,"Hirat","Chishti Sharif","Chishti Sharif","34.353200","63.737330","2575.45684600","257545.68460000","2.99561627",41858
5077,16032,"Jawzjan","Khwaja Du Koh","Chob Bash-e Kalan","36.802300","65.811100","2182.38807500","218238.80750000","1.96165974",15401
5089,3782,"Balkh","Kishindih","Chochala","35.799880","66.880490","1228.42472500","122842.47250000","2.35435398",35808
5102,13457,"Hilmand","Baghran","Chohartu","33.208980","65.127600","3124.39714600","312439.71460000","3.11994608",25742
5113,22400,"Maydan Wardak","Jalrez","Choli","34.469980","68.713490","1094.27622300","109427.62230000","1.70188980",20385
5123,27159,"Parwan","Shinwari","Chonaru","34.942020","68.960060","723.05066530","72305.06653000","1.38554439",27572
5131,20623,"Kunduz","Khanabad","Chopani Qeshlaq","36.767910","69.057140","1122.47475100","112247.47510000","2.04995798",31946
5137,27049,"Parwan","Sayd Khel","Choqurkhel","35.053020","69.254210","46.77723391","4677.72339100","0.37990445",14639
5147,10329,"Ghazni","Malistan","Chorbeg","33.404630","67.319450","1763.78455200","176378.45520000","3.00602641",42720
5150,738,"Badakhshan","Khwahan","Chosnukel","37.740390","70.330050","734.15813810","73415.81381000","1.53114549",37650
5161,17235,"Kandahar","Arghistan","Chugazay","31.725790","66.628490","3908.88030100","390888.03010000","3.54865906",23044
5173,22249,"Maydan Wardak","Jaghatu","Chuka","33.711480","68.288680","593.81464750","59381.46475000","1.22578584",30648
5188,705,"Badakhshan","Jurm","Chung Shash Kul","36.893180","70.837770","1286.15975600","128615.97560000","1.95793635",33756
5198,18959,"Kapisa","Alasay","Churakhel","34.949890","69.759880","309.67345700","30967.34570000","0.78594070",48959
5212,25556,"Paktika","Urgun","Cinokho Kalay","33.042790","69.217290","488.79432560","48879.43256000","1.20160258",37437
5223,24984,"Paktika","Barmal","Cuhay Khola","32.807990","69.299430","1285.40773800","128540.77380000","1.82346256",14298
5230,18085,"Kandahar","Maywand","Dab","31.898200","64.814190","2858.35458400","285835.45840000","2.33120239",9922
5240,13859,"Hilmand","Musa Qala","Dabak","32.249920","64.670070","1693.82297700","169382.29770000","2.04508968",19615
5251,25865,"Paktika","Ziruk","Dabay","33.165990","69.329700","220.76759590","22076.75959000","0.70433025",2114
5256,18527,"Kandahar","Shah Wali Kot","Dad Mohammad Khune","32.344490","66.166990","3228.84419200","322884.41920000","3.43499212",21677
5269,24666,"Nimroz","Zaranj","Dadkhoda","30.936100","61.819600","754.75205360","75475.20536000","1.56277465",16007
5276,11505,"Ghazni","Zana Khan","Dado(Zana Khan)","33.668270","68.597720","297.43707630","29743.70763000","0.86209968",38941
5307,11423,"Ghazni","Waghaz","Dagra","33.454090","68.156590","417.07791640","41707.79164000","0.82963588",20810
5314,12844,"Ghor","Shahrak","Dahak","34.215390","64.170790","4349.71469800","434971.46980000","3.67903496",9295
5324,14635,"Hirat","Farsi","Dahan Safedan","33.935670","63.436530","2009.32712700","200932.71270000","2.43529755",20243
5335,2784,"Baghlan","Dahana-I- Ghuri","Dahana-I-Ghori","35.912210","68.492540","1468.18702200","146818.70220000","1.83689019",34283
5341,15880,"Hirat","Zanda  Jan","Dahana-i-Shar","34.469590","61.903710","2513.72793900","251372.79390000","2.80145149",48389
5349,11638,"Ghor","Chaghcharan","Dahane","34.644290","64.610490","7679.62477600","767962.47760000","6.43922221",29130
5359,5810,"Bamyan","Yakawlang","Dahane Afseghan","35.135130","66.325070","6704.06481900","670406.48190000","4.56271540",27828
5369,11554,"Ghor","Chaghcharan","Dahane Amrotak","34.467320","64.997540","7679.62477600","767962.47760000","6.43922221",49097
5389,12065,"Ghor","Lal Wa Sarjangal","Dahane Badasyab","34.391390","65.991390","3883.31688000","388331.68800000","3.23005985",9588
5398,27344,"Parwan","Surkhi Parsa","Dahane Balenabadam","34.751680","68.710460","1164.35200300","116435.20030000","1.84946439",14390
5404,6770,"Daykundi","Miramor","Dahane Baze Bala","33.941330","67.143100","2363.07096400","236307.09640000","2.85112247",4663
5415,27410,"Parwan","Surkhi Parsa","Dahane Borali","34.814960","68.655100","1164.35200300","116435.20030000","1.84946439",43187
5427,12133,"Ghor","Lal Wa Sarjangal","Dahane Bum (1)","34.473900","66.399190","3883.31688000","388331.68800000","3.23005985",33197
5437,4668,"Bamyan","Panjab","Dahane Daragak","34.469990","67.057560","1895.78632700","189578.63270000","2.99211860",33121
4734,20977,"Laghman","Daulatshahi","Chashtadare Sufla","35.048600","69.942700","742.25854500","74225.85450000","1.32474429",32240
4739,483,"Badakhshan","Fayzabad","Chata","37.099000","70.580010","513.68990090","51368.99009000","1.19566605",41998
4750,16707,"Kabul","Paghman","Chawalkhel","34.571870","68.956160","362.56430130","36256.43013000","0.83369093",30990
4758,30344,"Zabul","Mizan","Chawgay","32.235690","66.641780","1107.90897000","110790.89700000","1.52103380",35405
4770,24153,"Nangarhar","Shinwar","Chawk","34.209430","70.762300","164.00476830","16400.47683000","0.63991069",34766
4794,2196,"Badghis","Jawand","Chaya","35.040000","64.529590","7146.26802700","714626.80270000","4.61455838",29600
4804,28226,"Sari Pul","Kohistanat","Chaymir","35.643270","65.765160","6093.90012200","609390.01220000","4.87065890",6044
4816,10016,"Ghazni","Jaghuri","Chehel Dukhtaran","33.202050","67.227840","2136.83386600","213683.38660000","2.49381861",25673
4826,5745,"Bamyan","Yakawlang","Chehelburi (1)","34.875840","66.600910","6704.06481900","670406.48190000","4.56271540",30729
4839,2954,"Baghlan","Dushi","Chehelkapa-i-Larkhaw","35.817700","68.818020","1902.11455000","190211.45500000","2.76820789",8962
4849,1340,"Badakhshan","Shahri Buzurg","Chehilgan Shahr","37.481370","70.243260","956.09496390","95609.49639000","1.57525526",35719
4861,16110,"Jawzjan","Mardyan","Chelaki ganji Afghaniya","37.010020","66.230490","708.56604440","70856.60444000","1.31548435",39277
4870,16111,"Jawzjan","Mardyan","Chelik-e Aranji","37.019190","66.200590","708.56604440","70856.60444000","1.31548435",19919
4906,17602,"Kandahar","Khakrez","Chenar (1)","32.190690","65.632390","1616.32043000","161632.04300000","2.22657295",14369
4912,14531,"Hirat","Chishti Sharif","Chenarak","34.341690","63.772100","2575.45684600","257545.68460000","2.99561627",9741
4921,28857,"Takhar","Kalfagan","Chenar-e Gonjeshkan","36.796970","69.998020","479.58960480","47958.96048000","1.13811714",14154
4932,4799,"Bamyan","Sayghan","Cheraghdan","35.188620","67.763230","1741.14003400","174114.00340000","2.21708364",2064
4944,1624,"Badakhshan","Warduj","Cheshma Abak","36.785420","71.093870","929.45995580","92945.99558000","1.59157371",7128
4956,13366,"Hilmand","Baghran","Cheya","32.979790","65.126200","3124.39714600","312439.71460000","3.11994608",10519
4982,8164,"Farah","Pusht Rod","Chin Afghani","32.491790","62.149700","407.26376900","40726.37690000","1.03628396",38859
5032,20203,"Kunar","Marawara","Chinar","34.842210","71.228200","147.22324850","14722.32485000","0.56133923",47319
5040,16573,"Kabul","Khaki Jabbar","Chinari","34.508200","69.480090","587.35520890","58735.52089000","1.40160119",32302
5061,23903,"Nangarhar","Khogayani","Chino (1)","34.274960","70.221670","655.00831890","65500.83189000","1.61419339",12204
5070,5443,"Bamyan","Waras","Chlmeni","34.256950","67.025820","2969.25806500","296925.80650000","3.02383066",27901
5072,20138,"Kunar","Khas Kunar","Chnagi","34.567720","70.857600","365.88482180","36588.48218000","1.01811128",22241
5080,27685,"Samangan","Dara-I-Sufi Payin","Chobaki","35.989490","67.213100","1707.98749800","170798.74980000","2.59041170",48718
5085,16002,"Jawzjan","Kham Ab","Chobil Tapa","37.487060","65.826910","843.11247250","84311.24725000","1.37118179",16289
5094,27489,"Samangan","Aybak","Choghai","36.308250","67.976880","1552.69121800","155269.12180000","2.07791918",12276
5097,14298,"Hilmand","Sangin","Choghak","32.117190","65.053390","507.97389800","50797.38980000","1.15130292",24647
5109,30480,"Zabul","Qalat","Chokhay","32.114590","66.837110","1828.25815400","182825.81540000","2.06889671",25814
5116,29681,"Uruzgan","Tirin Kot","Cholu","32.541290","65.691800","1765.96494000","176596.49400000","2.34130493",28478
5126,23649,"Nangarhar","Goshta","Choor Khel","34.351500","70.863760","520.64644790","52064.64479000","1.10491572",14546
5138,28932,"Takhar","Rustaq","Choqur Darrah","36.986890","69.726600","1939.02976100","193902.97610000","2.13557420",16024
5148,23489,"Nangarhar","Bihsud","Choragali","34.447200","70.491290","312.38392920","31238.39292000","1.17639843",47957
5155,22747,"Maydan Wardak","Markazi Bihsud","Chub","34.409810","67.782140","3349.80881400","334980.88140000","3.55996157",30667
5163,20609,"Kunduz","Khanabad","Chugha-i-Ulya(1)","36.727800","69.201550","1122.47475100","112247.47510000","2.04995798",25407
5177,6675,"Daykundi","Miramor","Chukrijoy","33.881650","67.312630","2363.07096400","236307.09640000","2.85112247",9955
5186,26003,"Paktya","Chamkani","Chundukh","33.801100","69.860090","298.57269470","29857.26947000","0.89466929",41788
5199,10458,"Ghazni","Muqur","Churak","32.838490","67.836310","885.00271780","88500.27178000","1.42687677",16310
5213,2819,"Baghlan","Dahana-I- Ghuri","Cinza","35.989860","68.568930","1468.18702200","146818.70220000","1.83689019",49805
